Country Name,Country Code,Series Name,Series Code,1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Belgium,BEL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.19141317,3.007902449,2.931233854,2.953772624,2.901794793,2.628748416,2.460854324,2.355440459,2.287692847,1.83233253,1.735965893,1.67714315,1.565752151,1.540102651,1.476975796,1.463919265,1.385835559,1.341210276,1.276504166,1.215712208,1.214988156,1.149272139,1.096641182,1.056123069,1.098018764,1.221914517,1.167768437,1.090488217,1.05221777,1.04175649,1.008959479,0.970959791,0.909284202,0.894706236,0.883563446,0.891358085,0.888487292,1.014513524,1.050344049,1.179737081,..
Belgium,BEL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.038410913,0.07295796,0.193123711,0.30985683,0.430541108,0.514865721,0.613590337,0.67475874,1.271910668,2.330395105,4.72351216,9.596319875,17.23787063,31.16718928,54.8403395,74.66106187,78.23594997,82.72811955,87.33323948,91.32561654,93.04921348,100.792448,105.7332365,109.0163124,111.731029,114.0583084,111.623776,110.9153557,113.9396941,113.5645872,110.9039753,99.76104331,99.9891253,99.99135577,99.72332827,101.1083743,101.8707731,..
Belgium,BEL,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,69.31249237,71.41783905,75.25007629,76.80831909,77.77635956,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Population ages 0-14, total",SP.POP.0014.TO,1907581,1882578,1856788,1832303,1812482,1802825,1801253,1804990,1813403,1821891,1827354,1826737,1820907,1814415,1810079,1806819,1804980,1805037,1805998,1805646,1802777,1799498,1798169,1798564,1801583,1810283,1824709,1844439,1871384,1884455,1894939,1904392,1914607,1922295,1928036,1934402,1938686,1937735,1933517,1932087,1931829
Belgium,BEL,"Population ages 15-64, total",SP.POP.1564.TO,6590223,6629738,6646669,6651137,6654808,6666199,6674483,6673010,6673807,6679959,6689623,6697475,6698372,6697743,6701076,6705137,6713345,6723820,6743920,6774608,6805014,6836408,6881331,6944194,7013018,7073628,7123379,7176760,7249661,7267828,7277628,7285273,7306314,7325397,7333843,7346245,7366035,7384578,7402978,7448221,7515294
Belgium,BEL,"Population ages 65 and above, total",SP.POP.65UP.TO,1357715,1343056,1354851,1378383,1402944,1432640,1461961,1489379,1517275,1543308,1567498,1591391,1617532,1644479,1670090,1691052,1708094,1722393,1736652,1752532,1768342,1785231,1799117,1805200,1811099,1826061,1848406,1874387,1917219,1954648,1986841,2019392,2053275,2083729,2113278,2146407,2184259,2216291,2249700,2305505,2375469
Belgium,BEL,Population growth (annual %),SP.POP.GROW,-0.007944471,-0.001501708,0.029786423,0.035648851,0.085252141,0.317926245,0.363247986,0.298235706,0.371593166,0.405713496,0.390638518,0.308197074,0.209436838,0.195393176,0.241991885,0.213527651,0.229189103,0.242517956,0.343951158,0.448268895,0.418641508,0.432788248,0.550055708,0.659558215,0.734330831,0.789976845,0.804599573,0.913639392,1.301002902,0.620163579,0.471340144,0.443929288,0.579446242,0.506300002,0.385228018,0.455184695,0.540461327,0.430996815,0.411601997,0.856132433,1.163664975
Belgium,BEL,"Population, total",SP.POP.TOTL,9855520,9855372,9858308,9861823,9870234,9901664,9937697,9967379,10004486,10045158,10084475,10115603,10136811,10156637,10181245,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11586195,11685814,11822592
Belgium,BEL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.742990017,1.809710026,1.838250041,1.90565002,1.936190009,2.032789946,1.903249979,1.841189981,1.820500016,1.790609956,1.82269001,1.84999001,1.936840057,1.998600006,2.061880112,2.173320055,2.281140089,2.330729961,2.370019913,2.428169966,2.523380041,2.66666007,2.860179901,3.156599998,3.396970034,3.42979002,..,..
Belgium,BEL,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,8826.61,9009.03,9409.54,9244.92,9593.02,9951.02,10242.87,10826.98,11463.48,12642.34,12916.17,13561.83,14232.84,14702.07,14984.64,15533.91,16204.15,16428.55,16694.78,16448.59,16513.99,16037.22,16172.65,16218.32,17015.55,..,..,..
Belgium,BEL,Urban population,SP.URB.TOTL,9435379,9444896,9457075,9469618,9486775,9525797,9569207,9606261,9650427,9697796,9743821,9781788,9810102,9836805,9868070,9896510,9926274,9956937,9997106,10047703,10095562,10144977,10206487,10279407,10360589,10448114,10537701,10639649,10784163,10856360,10912673,10966157,11034732,11095615,11143219,11198627,11263911,11316947,11368027,11469977,11608485
Belgium,BEL,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..
Brazil,BRA,Gini index,SI.POV.GINI,59,58.4,55.6,58.5,59.7,61.4,63.3,60.5,..,53.2,60.1,..,59.6,59.9,59.8,59.6,59,..,58.4,58.1,57.6,56.5,56.3,55.6,54.9,54,53.7,..,52.9,53.4,52.7,52,51.9,53.4,53.3,53.9,53.5,48.9,52.9,52,..
Brazil,BRA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.693620205,2.372629881,4.240310192,4.433119774,3.400749922,3.82475996,2.88744998,3.245290041,3.432260036,4.164609909,..,..
Brazil,BRA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1782,1782,1782,1782,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,1761,..,..,..
Brazil,BRA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.31878046,59.3416583,59.84949,57.22840938,58.45727111,67.53755403,73.41880381,83.66920265,86.60788412,92.56525319,98.70988195,85.01150367,79.10232189,..
Brazil,BRA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,14,14,14,14,14,14,14,14,14,14
Brazil,BRA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.018579531,..,0.041475326,..,0.013238784,..,0.081942312,0.090239018,-0.027268711,-0.15374814,-0.120479897,-0.083988786,0.003437368,-0.079985611,0.043806359,0.168382421,-0.046854232,-0.097699746,-0.365745902,-0.457372844,-0.445450932,-0.559335768,-0.480606288,-0.40767929,-0.428935021,-0.498797685,-0.566063046,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1098.777598,1195.036701,1268.898705,1339.619776,1352.986978,1403.734409,1433.521015,1444.251429,1469.859302,1478.331187,1522.14509,1551.697525,1619.450624,1672.631979,1748.423361,1795.079232,1820.045932,1885.665465,1737.976157,1797.268162,1873.812369,1948.58174,2008.56721,2065.192202,2160.232633,2222.415792,2189.997778,2366.38012,2422.576221,2492.837864,2560.09556,2610.999282,..,..,..,..,..,..,..,..,..
Brazil,BRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2.427166542,2.711410892,2.553670449,3.059447479,2.698063748,2.263348639,2.525697106,2.133551146,2.425579302,2.109774461,1.985903419,1.934310359,2.003621177,2.09284601,2.397867408,2.193020625,2.9374156,3.154395116,3.398090762,2.662647431,2.495752582,2.731169974,2.665290435,2.503952668,2.268464125,2.607829968,2.098596716,2.198373227,2.327943027,2.591635542,3.813019177,4.52957838,4.722411339,..,..,..,..,..,..,..,..
Brazil,BRA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,48.93416,..,..,32.89734,33.97305,30.88178,30.00274,28.20427,..,32.93215,34.01563,32.02467,32.19858,31.91941,32.37881,31.32595,29.28556,28.57004,28.07656,26.81877,25.61507,..,..,..,..,..,..,..,..
Brazil,BRA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,20.13847,..,..,37.59655,35.6574,38.44232,40.08059,40.36336,..,39.36346,38.78848,43.78798,43.65552,44.56404,44.60847,44.66491,45.11796,44.11814,44.99812,43.09467,41.3708,..,..,..,..,..,..,..,..
Brazil,BRA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,25.46756,..,..,21.43783,21.06649,22.07378,21.58902,23.5896,..,18.92012,18.99504,16.66423,16.17167,15.91005,15.98869,16.39821,16.76335,17.303,18.60182,19.27436,21.454,..,..,..,..,..,..,..,..
Brazil,BRA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7.35256E+11,7.7496E+11,8.35794E+11,8.98395E+11,9.30109E+11,9.29551E+11,9.58924E+11,9.17211E+11,9.26678E+11,9.21637E+11,9.67024E+11,1.02362E+12,1.06686E+12,1.09042E+12,1.12744E+12,1.13125E+12,1.13655E+12,1.18642E+12,1.20291E+12,1.23964E+12,1.25378E+12,1.326E+12,1.36846E+12,1.42268E+12,1.50903E+12,1.58591E+12,1.58391E+12,1.70315E+12,1.77084E+12,1.80486E+12,1.85909E+12,1.86846E+12,1.80221E+12,1.74317E+12,1.76623E+12,1.79774E+12,1.81968E+12,1.76006E+12,1.84388E+12,1.89951E+12,1.95475E+12
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,4.25595E+11,3.8496E+11,3.42534E+11,3.28192E+11,3.68292E+11,5.25369E+11,7.69333E+11,8.50426E+11,8.83206E+11,8.63711E+11,5.99642E+11,6.55448E+11,5.59984E+11,5.09795E+11,5.58234E+11,6.69289E+11,8.91634E+11,1.10763E+12,1.39711E+12,1.69586E+12,1.667E+12,2.20884E+12,2.61616E+12,2.46523E+12,2.47282E+12,2.45604E+12,1.80221E+12,1.79569E+12,2.06351E+12,1.91693E+12,1.87329E+12,1.47611E+12,1.67065E+12,1.95192E+12,2.17367E+12
Brazil,BRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,0,0.003288171,0.012946262,0.025498253,0.037672709,0.105138168,0.450789179,0.786079155,1.477874959,2.038732184,2.870685159,4.528494869,9.149425086,13.2075861,19.07367227,21.02274725,28.17838018,30.88,33.83,39.22,40.65,45.69,48.56,51.04,54.55100188,58.32795173,60.87254007,67.47128452,70.43428254,73.91243991,81.34269353,80.68989314,80.52775094,..
Brazil,BRA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,1991000,2666000,2850000,4818000,5107000,5313000,4773000,3785000,4133000,4794000,5358000,5017000,5026000,5050000,4802000,5161000,5433000,5677000,5813000,6430000,6306000,6547000,6589000,6621000,6353000,..,..,..,..
Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,63620325,65276714,66978150,68722270,70502971,70221615,72951024,74794611,77242077,79347235,81451849,84252471,85732532,88065748,90599379,91731711,92730992,93935308,95703669,95367508,94948394,97188186,98532617,99628945,101474161,102923211,104715941,106048382,107999623,101755860,106047171,108750811,108695239
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.254580323,1.199541045,1.429523122,1.220388728,1.743994031,2.118072205,2.68625,2.363841025,1.963333333,1.521528861,1.927922815,2.016007789,1.86213698,1.6548435,1.577688316,1.66229192,1.645474667,1.730726147,1.951882445,1.895771199,1.503477636,1.461268409,1.524013393,1.481084895,1.4662921,1.441924093,1.538625697,1.539406981,1.411851159,1.378656465,1.329446084,1.330244423,1.365517154,1.347975413,1.414021668,1.469677724,1.382797246,1.326660269,1.163682111,1.053422011,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0.000442582,0.004369477,0.020525874,0.114869348,0.356570578,0.786185011,1.504575585,2.69954844,4.307896658,8.665064415,13.18455708,16.13010807,19.32713015,25.39202175,35.51552318,46.15180215,52.91720162,63.4135915,78.18528647,87.07984742,100.293596,118.2517092,124.1756934,134.3929329,137.9776265,125.6477067,117.9869738,106.1217992,99.64002652,95.38505233,96.54706819,102.48887,98.89102076,..
Brazil,BRA,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,56.37437057,47.1288681,..,..,..,..,..,..,71.73240662,70.9154129,74.00582886,..,..,..,..,..,..,80.13276672,84.61972046,83.71025085,80.62465668,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,"Population ages 0-14, total",SP.POP.0014.TO,49158863,49907266,50613348,51257326,51835316,52335309,52761160,53108144,53351650,53486667,53536729,53526371,53462769,53345365,53178112,52979710,52744598,52470191,52170303,51833209,51445502,51052131,50686613,50322183,49942930,49528437,49077874,48606841,48123831,47621247,47088031,46588376,46162722,45739960,45345189,45059349,44781759,44418962,44024037,43646865,43291232
Brazil,BRA,"Population ages 15-64, total",SP.POP.1564.TO,76641897,78618045,80611684,82622303,84646706,86697760,88770384,90868427,92992528,95149326,97355941,99614642,101918393,104257762,106627027,109006750,111375254,113723821,116036453,118297028,120484166,122599349,124649426,126631537,128555114,130440998,132309102,134182780,136055226,137882323,139643831,141291467,142802802,144236047,145586706,146810991,147950382,148969796,149767451,150400744,151029363
Brazil,BRA,"Population ages 65 and above, total",SP.POP.65UP.TO,5176609,5363465,5558148,5763727,5984242,6220904,6471866,6729875,6992267,7264798,7548205,7839459,8134166,8433995,8741568,9053344,9366429,9679708,10005125,10346447,10699609,11070563,11461295,11866962,12281410,12702881,13130573,13563871,14006244,14474138,14989905,15579806,16222681,16883570,17573065,18296251,19050736,19807547,20534735,21265888,22101851
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2.248587085,2.198485778,2.138762645,2.06946636,2.001351981,1.937852038,1.87515726,1.809855764,1.730061565,1.658534931,1.616165193,1.590157037,1.562366948,1.530465468,1.50015144,1.468339709,1.420222287,1.36677133,1.320694758,1.262841536,1.185669439,1.139393012,1.117202878,1.077353846,1.032027233,0.987284203,0.953147865,0.939418022,0.92858963,0.900343361,0.86834615,0.857834829,0.845992601,0.811256478,0.7922634,0.793768154,0.766107802,0.665176682,0.528590453,0.459583548,0.513716986
Brazil,BRA,"Population, total",SP.POP.TOTL,130977370,133888775,136783180,139643355,142466264,145253973,148003411,150706446,153336445,155900790,158440875,160980472,163515328,166037122,168546707,171039804,173486281,175873720,178211881,180476685,182629278,184722043,186797334,188820682,190779453,192672317,194517549,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498,216422446
Brazil,BRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.047510028,1.061980009,1.009680033,0.999390006,0.963429987,1.002460003,0.988070011,1.08138001,1.129040003,1.118659973,1.159919977,1.139660001,1.126839995,1.195670009,1.269709945,1.370929956,1.286370039,1.117499948,1.167690039,1.210960031,1.145259976,..,..,..
Brazil,BRA,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,7645.85,9303.48,10498.24,11423.81,12800.36,13914.7,16156.58,17622.42,19845.26,22310.98,28458.07,31032.13,35400.27,38335.13,41501.01,43983.61,47867.35,50027.41,51802.81,52882.71,55010.17,58114.05,61796.95,64376.69,70291.66,..,..,..
Brazil,BRA,Urban population,SP.URB.TOTL,89250599,92396644,95559465,98732041,101904694,105079629,108248215,111405219,114526991,117617792,120701843,123798812,126904246,130010387,133232801,136457266,139649517,142795391,145337135,147774310,150126745,152434477,154731704,156991180,159201638,161361139,163480329,165594717,167726203,169827068,171885100,173941724,175989923,177986118,179958546,181939117,183878366,185636418,187143228,188517733,189992937
Brazil,BRA,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Gini index,SI.POV.GINI,..,..,54.2,..,..,..,..,..,..,..,60.8,..,..,..,..,..,..,..,..,64.7,..,..,..,..,..,..,60.5,..,..,..,..,..,53.3,..,..,..,..,..,..,..,..
Botswana,BWA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,37.62591934,34.51824188,38.78022003,..,..,16.45537949,17.94241905,10.48756027,17.41245079,15.65314007,14.06260014,9.849269867,..,..,..,8.354780197,11.1299696,..,10.29773998,8.239729881,..,..,..,..,..,..,..,..,..,11.57400036,22.50900078,..,..,..,..,..,..,13.91300011,..,..
Botswana,BWA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,..,..,..
Botswana,BWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,11.37110325,12.11680206,12.53215057,12.44505995,12.04239764,10.97207607,11.15675555,..,..,..,..,..,..,..,..,..,6.023568087,5.943176413,8.004029974,19.25178187,21.88629705,21.07436228,20.62318079,19.01638129,18.32573361,19.08697767,15.80495231,14.68076918,15.23071514,16.19390431,19.61608146,..,..,..
Botswana,BWA,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,0.817961216,..,0.824313879,..,0.858368933,..,0.624537587,1.244919538,0.875725925,1.160792708,0.93653053,0.993910909,1.022529721,0.927733779,1.003351092,0.966567457,0.90651536,0.893463314,0.813040078,0.78125155,0.867156804,0.712225378,0.719505966,0.686288655,0.611279488,0.665826142,0.661455095,..
Botswana,BWA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,587.3385644,601.3628465,623.5158566,709.7653365,801.402208,684.2298886,697.5648993,737.9941766,819.2185336,888.297629,882.1948461,918.4965654,890.755192,915.1993245,978.7853675,1043.667961,1022.134624,1099.604224,1164.631966,1210.49729,1293.474114,1405.53014,1392.11235,1422.198533,1463.667343,1472.11207,1658.860408,1483.029779,1419.844173,1646.574807,1978.101077,1677.597002,..,..,..,..,..,..,..,..,..
Botswana,BWA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,85.96112311,88.84210526,95.27720739,91.62479062,94.4812362,84.15841584,86.91037736,88.0794702,96.47058824,97.33096085,97.06405694,97.51838235,97.98270893,97.22589168,96.87092568,97.87234043,97.6085031,97.63157895,97.87422498,97.46945899,97.2168906,94.76386037,99.42965779,99.3896236,99.27536232,100,100,100,91.42259414,71.42857143,82.34019502,95.67661046,96.35995956,..,..,..,..,..,..,..,..
Botswana,BWA,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,43.22694,44.06326,35.8869,34.81558,31.46757,32.41047,..,25.50395,..,28.33573,..,..,..,..,..,..,..,..,..,..,..,..,30.03084,..,27.54638,..,17.82233,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,35.8369,36.7425,37.36434,40.6015,48.59677,53.16325,..,52.82824,..,51.65282,..,..,..,..,..,..,..,..,..,..,..,..,39.61589,..,44.22748,..,32.69546,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,16.25707,15.40078,14.60521,18.86245,14.32899,10.78263,..,19.1989,..,14.61023,..,..,..,..,..,..,..,..,..,..,..,..,27.86688,..,27.49449,..,41.50944,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2599146161,2821253171,3022275113,3269283371,3657737272,4369166056,4939753185,5274313873,5667709608,5833040675,5944807979,6160480628,6593587690,6977980666,7558959722,7592496073,8326480944,8491986059,8513264764,9029979997,9447697368,9703335214,10145481816,10994036837,11630872553,12009117014,10310519328,11354171656,12130630062,12109898723,13454439438,14220639812,13530748845,14505561464,15102373014,15734874525,16211987796,14796883501,16560766198,17469294498,17946366789
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1172230397,1240822167,1114783343,1392602164,1965226890,2644554159,3083822112,3790636324,3942876703,4146464587,4160129175,4259259604,4730599122,4847757218,5020265627,4790481509,5484263347,5788329609,5489608300,5438863983,7511582173,8957467707,9918907108,9919158482,10567270656,10730829116,10118459242,12637273429,15110643612,13907464500,14271738933,15470088501,13530748845,15082637184,16105155857,17031943186,16725908149,14960291106,18750946600,20321958850,19395765126
